Raw Top Left, -0.3614885, -0.3815712, -0.4016539, -0.4116952, -0.4518606, -0.4217366, -0.4016539, -0.4418193, -0.4116952, -0.4217366, -0.3614885, -0.3815712, -0.4819846, -0.4418193, -0.4518606, -0.3916125, -0.3715298, -0.4217366, -0.461902, -0.3916125, -0.4418193, -0.4116952, -0.4217366, -0.4016539, -0.4116952, -0.4317779, -0.4518606, -0.3815712, -0.3916125, -0.4016539, -0.4217366, -0.3414058, -0.4217366, -0.4116952, -0.4217366, -0.4418193, -0.4016539, -0.4016539, -0.3815712, -0.4116952, -0.4418193, -0.3715298, -0.3815712, -0.3313645, -0.3614885, -0.3514471, -0.4518606, -0.461902, -0.4418193, -0.4217366, -0.4217366, -0.3313645, -0.461902, -0.3916125, -0.4016539, -0.3815712, -0.3916125, -0.3916125, -0.3916125, -0.3715298, -0.3313645, -0.4418193, -0.4116952, -0.4217366, -0.4418193, -0.4317779, -0.4217366, -0.4116952, -0.4217366, -0.3715298, -0.4217366, -0.4719433, -0.4518606, -0.4016539, -0.4317779, -0.3715298, -0.4317779, -0.3916125, -0.3715298, -0.3715298, -0.4116952, -0.5020673, -0.4116952, -0.4217366, -0.4016539, -0.3614885, -0.4016539, -0.4217366, -0.461902, -0.4016539, -0.4217366, -0.4016539, -0.3916125, -0.4418193, -0.3815712, -0.3916125, -0.4116952, -0.3514471, -0.4217366, -0.4719433, -0.3916125, -0.461902, -0.4016539, -0.3715298, -0.4016539, -0.4317779, -0.3414058, -0.4418193, -0.4217366, -0.4317779, -0.4317779, -0.4116952, -0.4016539, -0.3916125, -0.4418193, -0.3916125, -0.3916125, -0.3715298, -0.3815712, -0.4116952, -0.3414058, -0.4016539, -0.3614885, -0.3313645, -0.3614885, -0.4116952, -0.4016539, -0.3614885, -0.4116952, -0.4317779, -0.3916125, -0.3815712, -0.3815712, -0.3715298, -0.4116952, -0.4116952, -0.4317779, -0.4116952, -0.4016539, -0.3213231, -0.3313645, -0.3916125, -0.4418193, -0.3916125, -0.4317779, -0.4217366, -0.3916125, -0.4719433, -0.4217366, -0.4719433, -0.4418193, -0.4317779, -0.4317779, -0.3715298, -0.3815712, -0.3715298, -0.4719433, -0.4217366, -0.3414058, -0.3916125, -0.4116952, -0.4016539, -0.5020673
Raw Top Right, 4.540433, 4.569476, 4.579157, 4.501709, 4.52107, 4.550114, 4.52107, 4.501709, 4.550114, 4.550114, 4.530752, 4.569476, 4.530752, 4.588838, 4.579157, 4.530752, 4.559795, 4.550114, 4.482346, 4.569476, 4.540433, 4.52107, 4.530752, 4.51139, 4.559795, 4.52107, 4.559795, 4.598519, 4.540433, 4.579157, 4.540433, 4.52107, 4.559795, 4.472665, 4.52107, 4.569476, 4.51139, 4.501709, 4.540433, 4.569476, 4.51139, 4.569476, 4.540433, 4.550114, 4.598519, 4.501709, 4.550114, 4.51139, 4.569476, 4.52107, 4.550114, 4.588838, 4.598519, 4.588838, 4.550114, 4.550114, 4.550114, 4.540433, 4.559795, 4.569476, 4.569476, 4.501709, 4.559795, 4.540433, 4.559795, 4.52107, 4.501709, 4.579157, 4.52107, 4.550114, 4.559795, 4.51139, 4.482346, 4.51139, 4.540433, 4.530752, 4.550114, 4.530752, 4.550114, 4.501709, 4.492027, 4.540433, 4.559795, 4.501709, 4.540433, 4.550114, 4.52107, 4.550114, 4.579157, 4.540433, 4.569476, 4.530752, 4.559795, 4.540433, 4.598519, 4.559795, 4.540433, 4.52107, 4.559795, 4.569476, 4.579157, 4.51139, 4.588838, 4.51139, 4.530752, 4.52107, 4.550114, 4.569476, 4.579157, 4.530752, 4.608201, 4.540433, 4.569476, 4.550114, 4.51139, 4.598519, 4.530752, 4.550114, 4.52107, 4.530752, 4.579157, 4.569476, 4.540433, 4.472665, 4.550114, 4.501709, 4.559795, 4.52107, 4.501709, 4.492027, 4.530752, 4.559795, 4.559795, 4.550114, 4.540433, 4.540433, 4.530752, 4.530752, 4.51139, 4.569476, 4.559795, 4.501709, 4.559795, 4.540433, 4.482346, 4.540433, 4.462984, 4.501709, 4.540433, 4.579157, 4.598519, 4.550114, 4.492027, 4.501709, 4.588838, 4.550114, 4.530752, 4.501709, 4.540433, 4.579157, 4.540433, 4.569476, 4.51139
Raw Bottom Left, -1.045402, -1.045402, -1.104023, -1.016092, -1.006322, -1.016092, -1.055172, -0.9672414, -1.162644, -1.084483, -1.045402, -1.074713, -1.025862, -1.045402, -1.123563, -1.074713, -1.035632, -1.064942, -1.025862, -1.045402, -1.025862, -1.025862, -1.074713, -1.055172, -1.045402, -1.055172, -1.055172, -1.064942, -1.084483, -1.055172, -0.9867816, -1.016092, -1.094253, -1.045402, -1.084483, -1.035632, -1.035632, -1.074713, -1.064942, -1.094253, -1.094253, -1.104023, -1.064942, -1.123563, -1.055172, -1.074713, -1.074713, -1.074713, -1.113793, -1.035632, -1.074713, -1.074713, -1.055172, -1.084483, -1.074713, -1.064942, -1.074713, -1.055172, -1.064942, -1.064942, -1.045402, -1.074713, -1.064942, -1.016092, -1.064942, -0.9672414, -1.025862, -1.006322, -1.084483, -1.025862, -1.123563, -1.035632, -1.104023, -1.035632, -1.084483, -1.074713, -1.045402, -1.055172, -1.064942, -1.055172, -1.045402, -1.055172, -1.006322, -1.074713, -1.074713, -1.074713, -1.055172, -1.045402, -1.064942, -1.084483, -1.143103, -1.143103, -0.9965518, -1.064942, -1.084483, -1.025862, -1.055172, -1.074713, -1.064942, -1.035632, -1.045402, -1.006322, -1.084483, -0.9965518, -1.055172, -1.016092, -1.035632, -1.064942, -1.016092, -1.055172, -1.084483, -1.055172, -1.035632, -1.016092, -1.084483, -1.035632, -1.074713, -1.055172, -1.035632, -1.025862, -1.055172, -1.064942, -1.055172, -1.074713, -0.9770115, -1.035632, -1.055172, -1.123563, -1.006322, -1.035632, -1.035632, -0.9965518, -1.064942, -1.025862, -1.045402, -1.094253, -1.045402, -1.123563, -1.006322, -1.055172, -1.045402, -1.104023, -1.104023, -1.074713, -1.084483, -1.045402, -1.035632, -1.055172, -1.045402, -1.084483, -1.084483, -1.045402, -1.045402, -1.084483, -1.025862, -1.045402, -1.055172, -1.064942, -1.035632, -1.074713, -1.055172, -1.074713, -1.025862
Raw Bottom Right, -0.05765969, -0.09609949, -0.1249293, -0.06726965, -0.07687959, -0.04804974, -0.02882985, -0.05765969, -0.1249293, -0.1249293, -0.1057094, -0.1057094, -0.1057094, -0.06726965, -0.05765969, -0.06726965, -0.09609949, -0.07687959, -0.05765969, -0.08648954, -0.0384398, -0.1057094, -0.05765969, -0.06726965, -0.1057094, -0.05765969, -0.04804974, -0.05765969, -0.08648954, -0.08648954, -0.009609949, -0.05765969, -0.08648954, -0.02882985, -0.04804974, -0.05765969, -0.1249293, -0.08648954, -0.09609949, -0.05765969, -0.06726965, -0.07687959, -0.1345393, -0.1441492, -0.0384398, 0, -0.1537592, 0.009609949, -0.05765969, -0.06726965, -0.05765969, -0.07687959, -0.06726965, -0.06726965, -0.02882985, -0.04804974, -0.08648954, -0.06726965, -0.04804974, -0.1153194, -0.06726965, -0.08648954, -0.08648954, -0.1057094, -0.09609949, -0.009609949, -0.1057094, -0.06726965, -0.0384398, -0.0384398, -0.0384398, -0.08648954, -0.09609949, -0.02882985, -0.02882985, -0.08648954, -0.1153194, -0.08648954, -0.08648954, -0.02882985, -0.1057094, -0.05765969, -0.05765969, -0.1345393, -0.0384398, -0.05765969, -0.07687959, -0.0384398, -0.1057094, -0.09609949, -0.07687959, -0.06726965, -0.09609949, -0.0384398, -0.06726965, -0.02882985, -0.09609949, -0.09609949, -0.05765969, -0.06726965, -0.06726965, -0.08648954, -0.1537592, -0.06726965, -0.04804974, -0.09609949, -0.009609949, -0.05765969, -0.07687959, -0.07687959, -0.07687959, -0.0384398, -0.07687959, -0.06726965, -0.06726965, -0.04804974, -0.09609949, -0.07687959, -0.09609949, -0.09609949, -0.06726965, -0.07687959, -0.05765969, -0.06726965, -0.04804974, -0.04804974, -0.09609949, -0.1249293, -0.05765969, -0.1153194, -0.05765969, -0.05765969, -0.07687959, -0.06726965, -0.05765969, -0.009609949, -0.06726965, -0.1537592, -0.06726965, -0.06726965, -0.09609949, -0.08648954, -0.07687959, -0.009609949, -0.1537592, -0.09609949, -0.04804974, -0.07687959, -0.0192199, -0.09609949, -0.04804974, -0.04804974, -0.06726965, -0.09609949, -0.05765969, -0.07687959, -0.04804974, -0.06726965, -0.0384398, -0.09609949, -0.08648954, -0.07687959, -0.1057094
