Raw Top Left, -0.6024808, -0.5823981, -0.6526875, -0.5422328, -0.6225635, -0.6024808, -0.6024808, -0.6326048, -0.5823981, -0.6125221, -0.5422328, -0.6024808, -0.6125221, -0.5823981, -0.5723568, -0.6024808, -0.6326048, -0.5623154, -0.5924395, -0.6225635, -0.5723568, -0.5422328, -0.6225635, -0.6426462, -0.5723568, -0.5623154, -0.5723568, -0.5823981, -0.5623154, -0.6024808, -0.6125221, -0.552274, -0.6225635, -0.5723568, -0.5823981, -0.5623154, -0.5723568, -0.6426462, -0.5623154, -0.5924395, -0.6024808, -0.5623154, -0.5823981, -0.6024808, -0.6426462, -0.6225635, -0.5321914, -0.5924395, -0.6225635, -0.6225635, -0.5623154, -0.6225635, -0.5924395, -0.5924395, -0.5723568, -0.5823981, -0.6426462, -0.5924395, -0.6225635, -0.6526875, -0.6024808, -0.6225635, -0.5623154, -0.5823981, -0.6024808, -0.52215, -0.552274, -0.6024808, -0.5924395, -0.5623154, -0.5924395, -0.6125221, -0.6225635, -0.6024808, -0.5723568, -0.6125221, -0.6225635, -0.5823981, -0.6426462, -0.5623154, -0.6125221, -0.6326048, -0.6125221, -0.5623154, -0.6225635, -0.5723568, -0.5623154, -0.6225635, -0.5924395, -0.6225635, -0.552274, -0.6225635, -0.5723568, -0.5924395, -0.5723568, -0.6225635, -0.6125221, -0.6326048, -0.6426462, -0.6326048, -0.5823981, -0.5823981, -0.5924395, -0.5924395, -0.5924395, -0.6024808, -0.5623154, -0.5823981, -0.6125221, -0.5924395, -0.6024808, -0.6225635, -0.6125221, -0.6526875, -0.5924395, -0.6024808, -0.6125221, -0.6125221, -0.6225635, -0.6024808, -0.6225635, -0.552274, -0.5623154, -0.6024808, -0.552274, -0.5623154, -0.6627289, -0.5623154, -0.552274, -0.5823981, -0.5723568, -0.5723568, -0.5623154, -0.6225635, -0.6024808, -0.5623154, -0.5823981, -0.552274, -0.6125221, -0.6024808, -0.552274, -0.6125221, -0.6225635, -0.5924395, -0.5823981, -0.6225635, -0.5823981, -0.5924395, -0.6024808, -0.6225635
Raw Top Right, 0.5324602, 0.5034168, 0.4259681, 0.5130979, 0.5130979, 0.5130979, 0.4743736, 0.4550114, 0.522779, 0.4840547, 0.5615034, 0.4646925, 0.4743736, 0.5130979, 0.4743736, 0.5130979, 0.4937358, 0.4453303, 0.5324602, 0.4937358, 0.5615034, 0.4937358, 0.4937358, 0.4646925, 0.5324602, 0.522779, 0.4550114, 0.4743736, 0.5711845, 0.5421413, 0.4743736, 0.522779, 0.522779, 0.4550114, 0.4840547, 0.5324602, 0.4840547, 0.4840547, 0.4840547, 0.4937358, 0.4550114, 0.4840547, 0.4646925, 0.4840547, 0.4453303, 0.4840547, 0.5130979, 0.5034168, 0.5905467, 0.4937358, 0.4937358, 0.5034168, 0.522779, 0.5130979, 0.4937358, 0.5034168, 0.4937358, 0.5034168, 0.522779, 0.522779, 0.5130979, 0.4743736, 0.522779, 0.4743736, 0.4550114, 0.5034168, 0.4646925, 0.5034168, 0.4840547, 0.5518223, 0.5130979, 0.5130979, 0.4840547, 0.4937358, 0.4066059, 0.5518223, 0.5324602, 0.5130979, 0.4743736, 0.4550114, 0.4550114, 0.5130979, 0.5130979, 0.522779, 0.522779, 0.5034168, 0.5324602, 0.4840547, 0.4937358, 0.5130979, 0.5421413, 0.5130979, 0.4356492, 0.4840547, 0.5324602, 0.4840547, 0.5421413, 0.5034168, 0.5034168, 0.4646925, 0.4937358, 0.4937358, 0.5421413, 0.4646925, 0.4840547, 0.5324602, 0.5421413, 0.4840547, 0.4550114, 0.522779, 0.5324602, 0.4743736, 0.4453303, 0.5711845, 0.4937358, 0.4937358, 0.4646925, 0.4550114, 0.4743736, 0.4937358, 0.4840547, 0.4743736, 0.5324602, 0.5130979, 0.522779, 0.522779, 0.5034168, 0.4937358, 0.4646925, 0.5130979, 0.4646925, 0.4743736, 0.5034168, 0.5034168, 0.4743736, 0.4937358, 0.6002278, 0.5130979, 0.5034168, 0.5421413, 0.4646925, 0.4840547, 0.4743736, 0.4840547, 0.5324602, 0.5130979, 0.5034168, 0.4840547, 0.4646925, 0.4937358
Raw Bottom Left, 3.448851, 3.43908, 3.42931, 3.448851, 3.42931, 3.42931, 3.478161, 3.478161, 3.43908, 3.37069, 3.4, 3.478161, 3.38046, 3.468391, 3.478161, 3.468391, 3.40977, 3.40977, 3.38046, 3.478161, 3.468391, 3.43908, 3.458621, 3.458621, 3.41954, 3.43908, 3.41954, 3.42931, 3.43908, 3.507471, 3.41954, 3.38046, 3.468391, 3.41954, 3.42931, 3.458621, 3.448851, 3.527011, 3.4, 3.468391, 3.448851, 3.42931, 3.42931, 3.478161, 3.41954, 3.41954, 3.468391, 3.341379, 3.43908, 3.468391, 3.41954, 3.468391, 3.458621, 3.42931, 3.40977, 3.4, 3.4, 3.42931, 3.478161, 3.448851, 3.39023, 3.37069, 3.448851, 3.478161, 3.43908, 3.43908, 3.43908, 3.458621, 3.448851, 3.4, 3.527011, 3.42931, 3.42931, 3.448851, 3.458621, 3.41954, 3.468391, 3.42931, 3.41954, 3.468391, 3.43908, 3.468391, 3.40977, 3.448851, 3.40977, 3.39023, 3.39023, 3.487931, 3.42931, 3.468391, 3.4, 3.487931, 3.41954, 3.43908, 3.42931, 3.40977, 3.448851, 3.478161, 3.527011, 3.458621, 3.43908, 3.478161, 3.4, 3.42931, 3.43908, 3.487931, 3.42931, 3.487931, 3.43908, 3.478161, 3.458621, 3.448851, 3.468391, 3.42931, 3.448851, 3.507471, 3.41954, 3.41954, 3.43908, 3.42931, 3.487931, 3.42931, 3.468391, 3.43908, 3.42931, 3.42931, 3.43908, 3.42931, 3.487931, 3.468391, 3.42931, 3.43908, 3.468391, 3.42931, 3.42931, 3.43908, 3.40977, 3.41954, 3.458621, 3.39023, 3.43908, 3.448851, 3.43908, 3.458621, 3.43908, 3.4, 3.41954, 3.42931, 3.40977, 3.478161
Raw Bottom Right, -0.3171283, -0.3171283, -0.3267383, -0.3267383, -0.2979084, -0.3459582, -0.2786885, -0.3171283, -0.2786885, -0.3075184, -0.3363482, -0.2690786, -0.3075184, -0.3267383, -0.3267383, -0.2882985, -0.2690786, -0.3651781, -0.3171283, -0.2594686, -0.2882985, -0.3171283, -0.2786885, -0.3267383, -0.3171283, -0.3075184, -0.3075184, -0.2786885, -0.3363482, -0.3363482, -0.3363482, -0.3075184, -0.2786885, -0.3651781, -0.3075184, -0.2882985, -0.3075184, -0.2979084, -0.3075184, -0.2882985, -0.3267383, -0.2690786, -0.2690786, -0.2498587, -0.3363482, -0.2402487, -0.2882985, -0.2594686, -0.2979084, -0.3267383, -0.3267383, -0.3363482, -0.2690786, -0.2979084, -0.3075184, -0.2402487, -0.3171283, -0.3940079, -0.2882985, -0.3171283, -0.2594686, -0.3075184, -0.2979084, -0.3363482, -0.3940079, -0.2594686, -0.2690786, -0.3075184, -0.2306388, -0.3075184, -0.3555681, -0.3075184, -0.2594686, -0.2786885, -0.3171283, -0.2882985, -0.2979084, -0.2786885, -0.2882985, -0.3363482, -0.2114189, -0.2882985, -0.2690786, -0.3075184, -0.3267383, -0.374788, -0.2882985, -0.2882985, -0.3171283, -0.2690786, -0.3363482, -0.2882985, -0.3267383, -0.3075184, -0.2979084, -0.3267383, -0.3171283, -0.2786885, -0.2786885, -0.3651781, -0.3363482, -0.3075184, -0.3075184, -0.3363482, -0.2786885, -0.3267383, -0.3363482, -0.3459582, -0.3075184, -0.2690786, -0.2594686, -0.3171283, -0.3267383, -0.2882985, -0.3171283, -0.3171283, -0.3267383, -0.3459582, -0.3267383, -0.3555681, -0.374788, -0.3171283, -0.3075184, -0.2979084, -0.2786885, -0.3363482, -0.3651781, -0.2882985, -0.3459582, -0.3459582, -0.3651781, -0.3363482, -0.3075184, -0.3267383, -0.3171283, -0.3267383, -0.3171283, -0.2210288, -0.2979084, -0.3363482, -0.2979084, -0.2690786, -0.3171283, -0.2402487, -0.3075184, -0.3075184, -0.3651781, -0.3171283, -0.3267383, -0.2786885
